,0
227,https://revealnews.org/podcast/after-ayotzinapa-chapter-3-all-souls/
228,https://revealnews.org/author/anayansi-diaz-cortes/
229,https://revealnews.org/author/kate-doyle/
230,https://revealnews.org/author/takitelonidis/
231,https://revealnews.org/author/jess-alvarenga/
232,https://revealnews.org/author/david-rodriguez/
233,https://revealnews.org/author/amy-mostafa/
234,https://revealnews.org/author/sarah-mirk/
235,https://revealnews.org/author/knavarro/
236,https://revealnews.org/author/jimbriggs/
237,https://revealnews.org/author/fernandoarruda/
238,https://revealnews.org/author/claire-mullen/
239,https://revealnews.org/author/kathryn-styer-martinez/
240,https://revealnews.org/author/steven-rascon/
241,https://revealnews.org/author/kevinsullivan/
242,https://revealnews.org/author/al-letson/
243,https://revealnews.org/podcast/after-ayotzinapa-chapter-3-all-souls/
244,https://reveal-player.s3.us-west-1.amazonaws.com/805_Reveal_PC.mp3
245,https://revealnews.org/podcast/after-ayotzinapa-chapter-2-the-cover-up/
246,https://revealnews.org/topic/accountability/after-ayotzinapa/
247,https://revealnews.org/podcast/after-ayotzinapa-chapter-2-the-cover-up/
248,https://revealnews.org/author/anayansi-diaz-cortes/
249,https://revealnews.org/author/kate-doyle/
250,https://revealnews.org/author/takitelonidis/
251,https://revealnews.org/author/jess-alvarenga/
252,https://revealnews.org/author/david-rodriguez/
253,https://revealnews.org/author/amy-mostafa/
254,https://revealnews.org/author/jimbriggs/
255,https://revealnews.org/author/fernandoarruda/
256,https://revealnews.org/author/claire-mullen/
257,https://revealnews.org/author/kathryn-styer-martinez/
258,https://revealnews.org/author/steven-rascon/
259,https://revealnews.org/author/kevinsullivan/
260,https://revealnews.org/author/al-letson/
261,https://revealnews.org/podcast/after-ayotzinapa-chapter-2-the-cover-up/
262,https://reveal-player.s3.us-west-1.amazonaws.com/804_Reveal_PC.mp3
263,https://revealnews.org/podcast/after-ayotzinapa-chapter-1-the-missing-43/
264,https://revealnews.org/topic/accountability/
265,https://revealnews.org/podcast/after-ayotzinapa-chapter-1-the-missing-43/
266,https://revealnews.org/author/anayansi-diaz-cortes/
267,https://revealnews.org/author/kate-doyle/
268,https://revealnews.org/author/takitelonidis/
269,https://revealnews.org/author/david-rodriguez/
270,https://revealnews.org/author/bruce-gil/
