,0
218,https://archive.storycorps.org/interviews/the-great-thanksgiving-listen-1735/
219,https://archive.storycorps.org/interviews/my-uncles-military-memories/
220,https://archive.storycorps.org/interviews/interview-on-canadian-grandfather-who-served-for-the-us-army/
221,https://archive.storycorps.org/interviews/a-little-bit-about-my-brother/
222,https://archive.storycorps.org/interviews/developmental-education-interview/
223,https://archive.storycorps.org/interviews/talking-to-eric-ingerick-about-his-life/
224,https://archive.storycorps.org/interviews/story-corps-interview-161/
225,https://archive.storycorps.org/interviews/dda002967/
226,https://archive.storycorps.org/interviews/john-lane-interview/
227,https://archive.storycorps.org/interviews/attitude-of-grattitude-zhou/
228,https://archive.storycorps.org/interviews/interview-part-1-16/
229,https://archive.storycorps.org/interviews/violet/
230,https://archive.storycorps.org/interviews/chi002146/
231,https://archive.storycorps.org/interviews/oryna-hrushetska-schiffman-and-lida-nedilsky/
232,https://archive.storycorps.org/interviews/9-11-oral-history-2/
233,https://archive.storycorps.org/interviews/why-did-my-aunt-become-a-teacher/
234,https://archive.storycorps.org/interviews/mark-dean-discussion-3/
235,https://archive.storycorps.org/interviews/olivia-lee-lhp-gwangju-uprising/
236,https://archive.storycorps.org/interviews/gwynne-cunningham-and-nerina-wallace/
237,https://archive.storycorps.org/interviews/the-hawley-grandparents-and-grandaughter-taylor/
238,https://archive.storycorps.org/interviews/martha-mathews-ann-wells-and-pj-pronger/
239,https://archive.storycorps.org/interviews/thanksgiving-listen-674/
240,https://archive.storycorps.org/interviews/speech-class-2/
241,https://archive.storycorps.org/interviews/s01-ep6-a-pictures-worth-running-for-our-future-meet-shannon-smith-a-candidate-for-city-commission-in-covington-ky-in-november-2018/
242,https://archive.storycorps.org/interviews/frienddom/
243,https://archive.storycorps.org/interviews/lf-12-7-21-english/
244,https://archive.storycorps.org/interviews/the-life-of-my-older-sister/
245,https://archive.storycorps.org/interviews/apush-interview-2-3/
246,https://archive.storycorps.org/interviews/90718annenberglblc/
247,https://archive.storycorps.org/interviews/an-interview-with-james-hough/
248,https://archive.storycorps.org/interviews/story-telling-project-7/
249,https://archive.storycorps.org/interviews/jillian-attaway-and-nancy-alcaraz/
250,https://archive.storycorps.org/interviews/shrest-das-and-his-mother-meeta-madan-talk-about-her-life-experiences/
251,https://archive.storycorps.org/interviews/religion-19/
252,https://archive.storycorps.org/interviews/the-interview-with-my-mom-9/
253,https://archive.storycorps.org/interviews/work-14/
254,https://archive.storycorps.org/interviews/covid-interview-4-31-21/
255,https://archive.storycorps.org/interviews/nanay-the-philippines/
256,https://archive.storycorps.org/interviews/great-thanksgiving-listen-with-mom-greatlisten/
257,https://archive.storycorps.org/interviews/grandma-and-jobs/
258,https://archive.storycorps.org/interviews/keep-going-2/
259,https://archive.storycorps.org/interviews/collins-interview-3/
260,https://archive.storycorps.org/interviews/jasmine-brenneman/
261,https://archive.storycorps.org/interviews/all-about-my-mom-bobbie-leovao/
262,https://archive.storycorps.org/interviews/thanksgiving-interview-1575/
263,https://archive.storycorps.org/interviews/american-dream-by-my-mom/
264,https://archive.storycorps.org/interviews/a-simple-interview-4/
265,https://archive.storycorps.org/interviews/study-of-fiction-interview-4/
266,https://archive.storycorps.org/interviews/anjel-garcia/
267,https://archive.storycorps.org/interviews/interview-with-gran-5/
268,https://archive.storycorps.org/interviews/getting-to-know-him-better/
269,https://archive.storycorps.org/interviews/lit-life-lucy-fischer-and-denise-fischer-talk-about-the-key-themes-and-impacts-of-small-great-things/
270,https://archive.storycorps.org/interviews/la-vida/
271,https://archive.storycorps.org/interviews/gery-sperling-interview/
272,https://archive.storycorps.org/interviews/coco-bean-is-fun/
273,https://archive.storycorps.org/interviews/part-2-janice-james-on-her-life-as-a-lesbian-and-the-lavender-ambassador-with-lesbian-lavender-dinner-club-in-dayton-ohio/
274,https://archive.storycorps.org/interviews/documenting-a-year-in-my-life/
275,https://archive.storycorps.org/interviews/yoki-goretti-jose/
276,https://archive.storycorps.org/interviews/life-of-a-middle-shooler/
277,https://archive.storycorps.org/interviews/mother-90/
278,https://archive.storycorps.org/interviews/gracie-malone-and-mary-malone/
279,https://archive.storycorps.org/interviews/gct004737/
280,https://archive.storycorps.org/interviews/molly-karmo/
